前 (Nes)	215
外界 (Ncd)	215
心 (Na)	215
辦法 (Na)	214
臺灣 (Nc_LOCATION)	214
符合 (VJ)	213
受 (P)	213
提升 (VC)	213
出席 (VC)	212
感到 (VK)	212
形象 (Na)	211
最近 (Nd_DATE)	210
條例 (Na)	210
全民 (Na)	209
8 (Neu)	209
執行 (VC)	209
條 (Nf)	209
開始 (VH)	209
說法 (Na)	209
失業 (VH)	208
步 (Nf)	208
辦 (VC)	208
比較 (Dfa)	207
元 (Na)	207
清楚 (VH)	207
馬 (Na)	206
贏 (VD)	205
擴大 (VC)	205
市民 (Na)	205
公平 (VH)	205
教育 (Na)	204
第三 (Neu)	204
能力 (Na)	203
憲法 (Na)	203
經 (P)	202
空間 (Na)	202
順利 (VH)	201
分區 (Nc)	201
調查 (VE)	201
變成 (VG)	201
程序 (Na)	200
相當 (Dfa)	200
不實 (VH)	200
小 (VH)	199
反 (D)	199
貪污 (VA)	199
5 (Neu)	199
城市 (Na)	197
具體 (VH)	197
減少 (VHC)	197
之後 (Ng)	196
配合 (VC)	196
登記 (VC)	195
/ (SYMBOLCATEGORY)	195
法律 (Na)	195
為 (VG)	194
救災 (VA)	194
不是 (Cbb)	194
內 (Ng)	194
單位 (Na)	193
補 (VC)	193
贏得 (VJ)	193
有利 (VK)	193
生活 (Na)	193
發揮 (VJ)	192
整 (Neqa)	192
書記 (Na)	192
商 (Na)	192
基礎 (Na)	192
郭添財 (Nb_PERSON)	192
打 (VC)	191
像 (P)	191
我國 (Nc)	190
同意 (VK)	189
達成 (VC)	189
開始 (Ng)	189
消費 (Na)	189
政見 (Na)	189
澄清 (VE)	189
得 (DE)	189
穩定 (VHC)	188
出現 (VH)	188
本 (D)	188
關心 (VK)	187
每 (D)	187
深 (VH)	187
雲林 (Nc_LOCATION)	187
弱勢 (Na)	187
得到 (VJ)	187
話 (Na)	187
時 (Na)	187
地 (D)	187
八 (Neu)	187
補 (Na)	186
精神 (Na)	186
正確 (VH)	185
預算 (Na)	185
明年 (Nd_DATE)	185
企業 (Na)	185
記者會 (Na)	185
當然 (D)	184
弊 (Na)	184
造 (VC)	184
充分 (VH)	183
小組 (Na)	183
四 (D)	182
親 (Na)	182
修正 (VC)	182
討論 (Na)	182
人數 (Na)	182
例如 (P)	181
觀光 (VA)	181
訪問 (VC)	181
提供 (VD)	181
中心 (Nc)	181
所謂 (VK)	181
日 (Nf)	181
今 (Nd_DATE)	181
錢 (Na)	181
場 (Nf)	180
各界 (Na)	180
被 (Na)	179
必 (D)	179
訪 (VC)	178
落實 (VHC)	178
遊行 (VA)	178
維持 (VJ)	178
保障 (Na)	178
18 (Neu)	178
10 (Neu)	178
之後 (Nd_DATE)	177
不同 (VH)	177
經驗 (Na)	177
多 (Neqa)	176
不到 (VJ)	176
創造 (VC)	176
繼續 (VA)	176
負責 (VL)	176
反對 (VE)	176
下午 (Nd_TIME)	176
目的 (Na)	176
風 (Na)	176
步 (Na)	175
有效 (VH)	175
成功 (VH)	175
重視 (VJ)	175
扁 (VH)	174
人才 (Na)	174
整合 (VC)	174
共同 (D)	173
一直 (D)	173
有關 (P)	173
重建 (VC)	173
農業 (Na)	173
均 (D)	172
行 (Na)	172
跟 (Caa)	172
市黨部 (Nb_ORGANIZATION)	172
做到 (VE)	172
一位 (Nb)	171
台中市 (Nc_LOCATION)	171
半 (Neqa)	171
六 (Neu)	171
上任 (VH)	171
改變 (Na)	171
國 (A)	170
決心 (Na)	170
外 (Ncd)	170
進步 (VH)	170
美 (Nc_LOCATION)	170
郝 (Nb_PERSON)	169
名 (Nf)	169
就業 (VA)	169
縣 (A)	168
行為 (Na)	168
真正 (D)	168
一樣 (VH)	167
執政黨 (Na)	167
抹 (VC)	166
歡迎 (VJ)	165
黑 (VH)	165
其中 (Nep)	165
提 (VB)	165
一些 (Neqa)	164
怎麼 (D)	164
得 (D)	164
檢 (Na)	164
族群 (Na)	164
北 (Nc)	164
八 (Nd_DATE)	163
軍 (Na)	163
過 (Dfa)	163
人事 (Na)	163
4 (Neu)	163
以 (Cbb)	163
貿易 (Na)	162
違反 (VJ)	162
鼓勵 (VF)	162
關鍵 (Na)	162
發言 (Na)	162
鄉 (Nc)	162
台商 (Na)	162
貪 (VJ)	162
農民 (Na)	162
紀 (Na)	161
辦理 (VC)	161
不斷 (D)	161
國 (Nc)	161
而 (Caa)	161
段 (Nf)	161
一致 (VH)	160
做好 (VC)	159
最高 (Nb)	159
服務 (VC)	159
真的 (D)	159
尊嚴 (Na)	159
措施 (Na)	159
意義 (Na)	159
用 (VC)	158
總 (D)	158
檢驗 (VC)	158
人員 (Na)	158
廉 (VH)	158
理念 (Na)	158
依 (P)	158
非 (D)	157
方案 (Na)	157
將來 (Nd_DATE)	157
作業 (Na)	157
任內 (Na)	157
該 (Nes)	157
公司 (Nc)	156
孫中山 (Nb_PERSON)	156
活動 (A)	156
運動 (Na)	156
不僅 (Cbb)	156
如此 (VH)	156
全體 (Na)	155
無 (D)	155
讓 (P)	155
直 (D)	155
面 (Na)	155
百 (Neu)	155
本人 (Nh)	154
市場 (Nc)	154
全世界 (Nb)	154
避免 (VE)	153
認同 (VJ)	153
民黨 (Nb)	153
由 (Na)	153
如 (P)	153
決議 (Na)	152
促進 (VK)	152
們 (Na)	152
提 (VC)	152
6 (Neu)	152
由於 (Cbb)	152
競爭 (Na)	152
至 (Caa)	152
學生 (Na)	152
經過 (P)	151
會談 (VA)	151
從 (D)	151
重 (VH)	150
幹部 (Na)	150
朱立倫 (Nb_PERSON)	150
區域 (Na)	150
暴力 (Na)	150
向前 (Nb_PERSON)	150
作 (VC)	149
二 (A)	149
調 (VC)	149
北 (Ncd)	149
12 (Neu)	149
修 (VC)	149
簽訂 (VC)	149
不論 (Cbb)	148
新聞 (Na)	148
絕 (D)	148
勝 (VH)	148
福 (Na)	147
基層 (A)	147
一方面 (Cbb)	147
蘇貞昌 (Nb_PERSON)	147
具有 (VJ)	146
說明 (VE)	146
爭議 (Na)	146
亦 (D)	146
朋友 (Na)	146
加入 (VC)	145
轉述 (VE)	145
日 (D)	145
為什麼 (D)	145
路 (Na)	145
資源 (Na)	145
正式 (VH)	144
因應 (VJ)	144
補助 (Na)	144
赴 (VCL)	144
報 (Na)	144
如下 (VK)	143
誰 (Nh)	143
九二 (Neu)	143
土地 (Na)	143
黨政 (Na)	143
愛 (Na)	143
指控 (Na)	143
另外 (Cbb)	143
意 (Na)	142
否則 (Cbb)	142
身為 (VG)	142
地 (DE)	142
根本 (D)	142
予以 (D)	142
蔡 (Nb_PERSON)	141
作法 (Na)	141
中共 (Nb)	141
階段 (Na)	141
成績 (Na)	141
勞工 (Na)	141
彼此 (Nh)	141
黨章 (Nb)	141
互動 (VA)	140
重新 (D)	140
調整 (VC)	140
天 (Na)	140
南部 (Ncd)	140
外 (Nc)	140
早 (D)	140
災 (Na)	140
強化 (VHC)	139
陳 (Nb)	139
用 (D)	139
經營 (VC)	139
從政 (VA)	139
初選 (Na)	139
之間 (Ng)	139
恢復 (VHC)	139
陸 (Na)	138
帶來 (VC)	138
嘉義 (Nc_LOCATION)	138
基本 (Na)	138
蘇嘉全 (Nb_PERSON)	138
婦女 (Na)	137
主要 (A)	137
改變 (VC)	137
資訊 (Na)	137
工 (Na)	137
度 (Na)	137
職 (Na)	137
衝突 (Na)	136
團體 (Na)	136
第四 (Neu)	135
件 (Nf)	135
角色 (Na)	135
與會 (VA)	134
主動 (VH)	134
運作 (VA)	133
外 (Ng)	133
現場 (Nc)	133
養女 (Na)	133
出 (VC)	133
經費 (Na)	133
時期 (Na)	133
機關 (Na)	132
7 (Neu)	132
除 (P)	132
海嘯 (Na)	131
朝野 (Na)	131
挺 (Dfa)	131
力 (Na)	131
自 (P)	131
年底 (Nd_DATE)	131
合併 (VC)	131
行政院長 (Na)	131
它 (Nh)	131
任務 (Na)	131
指稱 (VE)	131
立院 (Nb_ORGANIZATION)	130
太 (Dfa)	130
再次 (D)	130
幫助 (Na)	130
主任 (Na)	130
期盼 (VK)	129
都會 (Na)	129
扭曲 (VC)	129
較 (Dfa)	129
貢獻 (Na)	129
敢 (VL)	128
昨天 (Nd_DATE)	128
理性 (Na)	128
才 (D)	127
景 (Na)	127
是以 (Cbb)	127
行程 (Na)	127
下 (VC)	127
十 (FW)	127
皆 (D)	127
回應 (VC)	127
對手 (Na)	126
給 (D)	126
表達 (VB)	126
和平 (Nc_LOCATION)	126
越來越 (Dfa)	126
原因 (Na)	126
聯盟 (Na)	126
案件 (Na)	126
專業 (VH)	125
考量 (VE)	125
價值 (Na)	125
九 (Nd_DATE)	125
條件 (Na)	125
會期 (Na)	125
高 (A)	125
維護 (VC)	125
直接 (VH)	125
減 (VJ)	125
市議員 (Na)	125
約 (Da)	124
反省 (VE)	124
提高 (VC)	124
危機 (Na)	124
利用 (VC)	123
觀光客 (Na)	123
線 (Na)	123
不可能 (D)	123
組 (Na)	123
郝龍斌 (Nb_PERSON)	123
實在 (D)	123
立即 (D)	123
瞭解 (VK)	123
差距 (Na)	122
水 (Na)	122
難道 (D)	122
辯論 (VE)	122
打拼 (VA)	122
涉及 (VK)	122
連任 (VG)	122
勝利 (VH)	121
領導 (Na)	121
勿 (D)	121
往 (P)	121
級 (Na)	121
願 (Na)	121
審查 (VC)	121
所得 (Na)	121
衛生 (Na)	121
選票 (Na)	121
重新 (A)	120
吳榮譽 (Nb_PERSON)	120
壓力 (Na)	120
低 (VH)	120
率 (D)	120
真正 (A)	120
總統府 (Nc)	120
五 (Na)	120
發 (VC)	120
總部 (Nc)	120
中央委員 (Nb)	120
全力以赴 (VH)	120
靠 (P)	119
改 (VC)	119
多數 (Neqa)	119
9 (Neu)	119
權益 (Na)	119
安排 (VE)	119
交換 (VC)	119
20 (Neu)	119
廖 (Nb_PERSON)	118
進入 (VCL)	118
對 (VH)	118
保 (VC)	118
贏 (VC)	118
徵召 (VC)	118
根據 (P)	118
前 (Ncd)	118
主權 (Na)	118
大家 (Na)	117
研究 (Na)	117
種 (A)	117
資格 (Na)	117
代 (Na)	117
面臨 (VK)	117
親 (A)	117
談 (VE)	116
為主 (VI)	116
實際 (VH)	116
聽取 (VC)	116
日前 (Nd_DATE)	116
前往 (VCL)	116
犯罪 (VA)	115
產生 (VHC)	115
藍 (VH)	115
強烈 (VH)	115
平均 (VH)	115
亞洲 (Nc_LOCATION)	115
感動 (VHC)	115
發表 (VC)	114
一再 (D)	114
保護 (VC)	114
議長 (Na)	114
降低 (VHC)	113
負責任 (VH)	113
核 (Na)	113
把 (Na)	113
續 (D)	113
平台 (Na)	113
鄉鎮 (Nc)	113
處 (Na)	112
新竹縣 (Nc_LOCATION)	112
並不 (Nb)	112
大眾 (Nh)	112
男 (Na)	112
公布 (VE)	112
儘管 (Cbb)	112
表 (Na)	112
期 (Na)	112
直轄市 (Na)	111
實施 (VC)	111
長 (D)	111
動員 (VAC)	111
廣告 (Na)	111
同樣 (VH)	111
鐵 (Na)	111
指 (VC)	111
公共 (A)	111
領 (VC)	111
統 (VHC)	111
中選 (VH)	111
北京 (Nc_LOCATION)	111
一切 (Neqa)	110
英 (Nc_LOCATION)	110
給予 (VD)	110
胡志強 (Nb_PERSON)	110
農產品 (Na)	109
蘇 (Nc)	109
中山 (Nb)	109
比 (Dfa)	109
金額 (Na)	109
罪 (Na)	109
為何 (D)	109
開 (VC)	109
週 (Nf)	109
謝長廷 (Nb_PERSON)	109
買 (VC)	109
傷害 (Na)	109
夠 (VH)	109
快 (VH)	109
宣布 (VE)	109
全部 (Neqa)	109
幫助 (VC)	108
增 (VJ)	108
可 (Cbb)	108
達 (VJ)	108
民間 (Nc)	108
正 (D)	108
討論 (VE)	108
榮譽 (Na)	107
實現 (VC)	107
到底 (D)	107
轉型 (VH)	107
換 (VC)	107
航 (VA)	107
數字 (Na)	107
嘉義縣 (Nc_LOCATION)	107
打 (Nf)	107
有些 (Neqa)	107
僅 (Da)	107
值得 (VH)	107
規範 (Na)	107
胡 (Nb_PERSON)	106
逐漸 (D)	106
送 (VC)	106
政績 (Na)	106
同 (D)	106
時代 (Na)	106
效果 (Na)	106
署 (Nc)	106
財產 (Na)	106
別人 (Nh)	106
內部 (Ncd)	106
香港 (Nc_LOCATION)	106
防 (VC)	106
之下 (Ng)	106
歲 (Nf)	105
正派 (VH)	105
這樣 (Dfa)	105
客 (Na)	105
決定 (VE)	105
台獨 (Na)	105
透明 (VH)	105
簽 (VC)	105
公正 (VH)	105
放 (VC)	105
明確 (VH)	105
起訴 (VC)	104
效率 (Na)	104
當年 (Nd_DATE)	104
分 (VC)	104
情勢 (Na)	104
不過 (Cbb)	104
必要 (Na)	104
駁斥 (VC)	104
繁榮 (VHC)	104
院 (Nc)	104
倍 (Na)	104
取得 (VC)	104
節 (Na)	103
結果 (Dk)	103
其實 (D)	103
如今 (Nd_DATE)	103
挑戰 (Na)	103
拼 (VC)	103
這裡 (Ncd)	103
名 (A)	103
水災 (Na)	103
承諾 (Na)	103
人口 (Na)	103
存在 (VA)	103
帶領 (VF)	103
大幅 (D)	102
國外 (Nc)	102
人物 (Na)	102
金 (Na)	102
蘇 (Nb)	102
研 (Na)	102
親自 (D)	102
使用 (VC)	102
評估 (VE)	102
公 (A)	102
助 (VF)	102
雙 (A)	102
架構 (Na)	101
勤 (VH)	101
停止 (VF)	101
找 (VC)	101
明顯 (VH)	101
機場 (Nc)	101
處分 (Na)	101
家庭 (Na)	101
副院長 (Na)	101
以上 (Ng)	101
確定 (VK)	101
呢 (T)	101
反對 (VC)	101
對立 (VH)	101
史 (Na)	101
颱風 (Na)	100
加 (VC)	100
收入 (Na)	100
泛 (VJ)	100
執行長 (Na)	100
屏東 (Nc_LOCATION)	100
提到 (VE)	99
遺憾 (Na)	99
誤導 (VC)	99
在野黨 (Na)	99
先進 (VH)	98
感 (Na)	98
道 (Na)	98
陪同 (VC)	98
分別 (D)	98
七 (Neu)	98
to (FW)	98
當前 (Nd_DATE)	98
銀行 (Nc)	98
基層 (Na)	98
不同 (Na)	98
身分 (Na)	98
越 (D)	98
方 (D)	98
考 (VC)	98
抹 (Nf)	97
加油 (VB)	97
只 (D)	97
年輕人 (Na)	97
品質 (Na)	97
困難 (Na)	97
團長 (Na)	97
事務 (Na)	97
從未 (D)	97
會長 (Na)	97
景氣 (Na)	97
政權 (Na)	97
功能 (Na)	96
化 (Na)	96
津貼 (Na)	96
做出 (VC)	96
結束 (VHC)	96
誠意 (Na)	96
反而 (Cbb)	96
情形 (Na)	96
詹春柏 (Nb_PERSON)	96
獲 (VJ)	95
進一步 (D)	95
復甦 (VH)	95
協 (VH)	95
證 (Na)	95
善意 (Na)	95
思考 (VE)	95
災區 (Nc)	95
成 (VH)	95
看法 (Na)	95
長 (VH)	95
確實 (D)	95
受 (Na)	95
成 (VG)	95
不管 (Cbb)	95
青年團 (Na)	95
